#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_001661235.1	Pichia membranifaciens NRRL Y-2026	4926	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/235/GCF_001661235.1_Picme2/GCF_001661235.1_Picme2_cds_from_genomic.fna.gz
GCF_001638985.1	Phycomyces blakesleeanus NRRL 1555(-)	4837	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/638/985/GCF_001638985.1_Phybl2/GCF_001638985.1_Phybl2_cds_from_genomic.fna.gz
GCF_000708205.1	Mixia osmundae IAM 14324	34349	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/205/GCF_000708205.1_Mixia_osmundae_v1.0/GCF_000708205.1_Mixia osmundae v1.0_cds_from_genomic.fna.gz
GCF_000182805.2	Sordaria macrospora k-hell	5147	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/805/GCF_000182805.2_ASM18280v2/GCF_000182805.2_ASM18280v2_cds_from_genomic.fna.gz
GCF_001640025.1	Sugiyamaella lignohabitans	796027	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/025/GCF_001640025.1_ASM164002v2/GCF_001640025.1_ASM164002v2_cds_from_genomic.fna.gz
GCF_001646965.1	Fonsecaea nubica	856822	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/646/965/GCF_001646965.1_ASM164696v1/GCF_001646965.1_ASM164696v1_cds_from_genomic.fna.gz
GCF_003019875.1	Amorphotheca resinae ATCC 22711	5101	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/875/GCF_003019875.1_Amore1/GCF_003019875.1_Amore1_cds_from_genomic.fna.gz
GCF_000230625.1	Exophiala dermatitidis NIH/UT8656	5970	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/625/GCF_000230625.1_Exop_derm_V1/GCF_000230625.1_Exop_derm_V1_cds_from_genomic.fna.gz
GCF_001664035.1	Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993	27322	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/035/GCF_001664035.1_Metbi1/GCF_001664035.1_Metbi1_cds_from_genomic.fna.gz
GCF_019207475.1	Ogataea angusta	870730	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/207/475/GCF_019207475.1_ASM1920747v1/GCF_019207475.1_ASM1920747v1_cds_from_genomic.fna.gz
GCF_000187245.1	Ogataea parapolymorpha DL-1	1005962	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/245/GCF_000187245.1_Hansenula_2/GCF_000187245.1_Hansenula_2_cds_from_genomic.fna.gz
GCF_000146465.1	Encephalitozoon intestinalis ATCC 50506	58839	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/465/GCF_000146465.1_ASM14646v1/GCF_000146465.1_ASM14646v1_cds_from_genomic.fna.gz
GCF_001027345.1	Cutaneotrichosporon oleaginosum	879819	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/345/GCF_001027345.1_Triol1/GCF_001027345.1_Triol1_cds_from_genomic.fna.gz
GCF_000250985.1	Nematocida parisii ERTm1	586133	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/985/GCF_000250985.1_Nema_parisii_ERTm1_V3/GCF_000250985.1_Nema_parisii_ERTm1_V3_cds_from_genomic.fna.gz
GCF_000277815.2	Encephalitozoon hellem ATCC 50504	27973	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/815/GCF_000277815.2_ASM27781v3/GCF_000277815.2_ASM27781v3_cds_from_genomic.fna.gz
GCF_000523435.1	Bipolaris zeicola 26-R-13	5017	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/523/435/GCF_000523435.1_Cochliobolus_carbonum_v1.0/GCF_000523435.1_Cochliobolus carbonum v1.0_cds_from_genomic.fna.gz
GCF_000523455.1	Bipolaris oryzae ATCC 44560	101162	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/523/455/GCF_000523455.1_Cochliobolus_miyabeanus_v1.0/GCF_000523455.1_Cochliobolus miyabeanus v1.0_cds_from_genomic.fna.gz
GCF_000527765.1	Bipolaris victoriae FI3	40125	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/527/765/GCF_000527765.1_Cochliobolus_victoriae_v1.0/GCF_000527765.1_Cochliobolus victoriae v1.0_cds_from_genomic.fna.gz
GCF_000235365.1	Eremothecium cymbalariae DBVPG#7215	45285	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/365/GCF_000235365.1_ASM23536v1/GCF_000235365.1_ASM23536v1_cds_from_genomic.fna.gz
GCF_000300575.1	Agaricus bisporus var. bisporus H97	5341	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/575/GCF_000300575.1_Agabi_varbisH97_2/GCF_000300575.1_Agabi_varbisH97_2_cds_from_genomic.fna.gz
GCF_000192795.1	Vavraia culicis subsp. floridensis	103449	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/795/GCF_000192795.1_Vavr_culi_floridensis_V1/GCF_000192795.1_Vavr_culi_floridensis_V1_cds_from_genomic.fna.gz
GCF_000225605.1	Cordyceps militaris CM01	73501	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/605/GCF_000225605.1_CmilitarisCM01_v01/GCF_000225605.1_CmilitarisCM01_v01_cds_from_genomic.fna.gz
GCF_003025095.1	Trichoderma harzianum CBS 226.95	5544	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/095/GCF_003025095.1_Triha_v1.0/GCF_003025095.1_Triha v1.0_cds_from_genomic.fna.gz
GCF_001661405.1	Cyberlindnera jadinii NRRL Y-1542	4903	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/405/GCF_001661405.1_Cybja1/GCF_001661405.1_Cybja1_cds_from_genomic.fna.gz
GCF_001661395.1	Hyphopichia burtonii NRRL Y-1933	717740	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/395/GCF_001661395.1_Hypbu1/GCF_001661395.1_Hypbu1_cds_from_genomic.fna.gz
GCF_001661335.1	Babjeviella inositovora NRRL Y-12698	45609	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/335/GCF_001661335.1_Babin1/GCF_001661335.1_Babin1_cds_from_genomic.fna.gz
GCF_001661415.1	Suhomyces tanzawaensis NRRL Y-17324	46583	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/415/GCF_001661415.1_Canta1/GCF_001661415.1_Canta1_cds_from_genomic.fna.gz
GCF_000230375.1	Leptosphaeria maculans JN3	5022	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/375/GCF_000230375.1_ASM23037v1/GCF_000230375.1_ASM23037v1_cds_from_genomic.fna.gz
GCF_000231115.1	Vittaforma corneae ATCC 50505	42399	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/231/115/GCF_000231115.1_Vitt_corn_V1/GCF_000231115.1_Vitt_corn_V1_cds_from_genomic.fna.gz
GCF_001417885.1	Kluyveromyces marxianus DMKU3-1042	4911	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/885/GCF_001417885.1_Kmar_1.0/GCF_001417885.1_Kmar_1.0_cds_from_genomic.fna.gz
GCF_000303195.2	Fusarium pseudograminearum CS3096	101028	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/303/195/GCF_000303195.2_FP7/GCF_000303195.2_FP7_cds_from_genomic.fna.gz
GCF_001890125.1	Aspergillus versicolor CBS 583.65	46472	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/125/GCF_001890125.1_Aspve1/GCF_001890125.1_Aspve1_cds_from_genomic.fna.gz
GCF_001890705.1	Aspergillus sydowii CBS 593.65	75750	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/705/GCF_001890705.1_Aspsy1/GCF_001890705.1_Aspsy1_cds_from_genomic.fna.gz
GCF_000711695.1	Tilletiaria anomala UBC 951	5281	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/711/695/GCF_000711695.1_Tilletiaria_anomala_UBC_951_v1.0/GCF_000711695.1_Tilletiaria anomala UBC 951 v1.0_cds_from_genomic.fna.gz
GCF_000313485.1	Wickerhamomyces ciferrii	1041607	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/485/GCF_000313485.1_ASM31348v1/GCF_000313485.1_ASM31348v1_cds_from_genomic.fna.gz
GCF_019915245.1	Fusarium musae	1042133	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/915/245/GCF_019915245.1_ASM1991524v1/GCF_019915245.1_ASM1991524v1_cds_from_genomic.fna.gz
GCF_003025105.1	Trichoderma asperellum CBS 433.97	101201	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/105/GCF_003025105.1_Trias_v._1.0/GCF_003025105.1_Trias v. 1.0_cds_from_genomic.fna.gz
GCF_000721785.1	Aureobasidium pullulans EXF-150	5580	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/785/GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0/GCF_000721785.1_Aureobasidium pullulans var. pullulans EXF-150, assembly version 1.0_cds_from_genomic.fna.gz
GCF_000721775.1	Aureobasidium melanogenum CBS 110374	46634	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/775/GCF_000721775.1_Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0/GCF_000721775.1_Aureobasidium pullulans var. melanogenum CBS 110374 v1.0_cds_from_genomic.fna.gz
GCF_000721765.1	Aureobasidium namibiae CBS 147.97	559561	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/765/GCF_000721765.1_Aureobasidium_pullulans_var._namibiae_CBS_147.97_v1.0/GCF_000721765.1_Aureobasidium pullulans var. namibiae CBS 147.97 v1.0_cds_from_genomic.fna.gz
GCF_000721755.1	Aureobasidium subglaciale EXF-2481	1042127	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/755/GCF_000721755.1_Aureobasidium_pullulans_var._subglaciale_EXF-2481_v1.0/GCF_000721755.1_Aureobasidium pullulans var. subglaciale EXF-2481 v1.0_cds_from_genomic.fna.gz
GCF_003724135.2	Verticillium nonalfalfae	1051616	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/724/135/GCF_003724135.2_ASM372413v2/GCF_003724135.2_ASM372413v2_cds_from_genomic.fna.gz
GCF_000237345.1	Naumovozyma castellii CBS 4309	27288	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/345/GCF_000237345.1_ASM23734v1/GCF_000237345.1_ASM23734v1_cds_from_genomic.fna.gz
GCF_016861625.1	Aspergillus luchuensis	1069201	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/625/GCF_016861625.1_AkawachiiIFO4308_assembly01/GCF_016861625.1_AkawachiiIFO4308_assembly01_cds_from_genomic.fna.gz
GCF_000349005.2	Pneumocystis murina B123	263815	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/005/GCF_000349005.2_Pneumo_murina_B123_V4/GCF_000349005.2_Pneumo_murina_B123_V4_cds_from_genomic.fna.gz
GCF_000227115.2	Naumovozyma dairenensis CBS 421	27289	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/115/GCF_000227115.2_ASM22711v2/GCF_000227115.2_ASM22711v2_cds_from_genomic.fna.gz
GCF_000315915.1	Tetrapisispora blattae CBS 6284	1071379	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/915/GCF_000315915.1_ASM31591v1/GCF_000315915.1_ASM31591v1_cds_from_genomic.fna.gz
GCF_000236905.1	Tetrapisispora phaffii CBS 4417	113608	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/905/GCF_000236905.1_ASM23690v1/GCF_000236905.1_ASM23690v1_cds_from_genomic.fna.gz
GCF_000304475.1	Kazachstania africana CBS 2517	432096	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/304/475/GCF_000304475.1_Ka_CBS2517/GCF_000304475.1_Ka_CBS2517_cds_from_genomic.fna.gz
GCF_000348985.1	Kazachstania naganishii CBS 8797	588726	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/348/985/GCF_000348985.1_ASM34898v1/GCF_000348985.1_ASM34898v1_cds_from_genomic.fna.gz
GCF_000298775.1	Drepanopeziza brunnea f. sp. 'multigermtubi' MB_m1	698440	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/775/GCF_000298775.1_ASM29877v1/GCF_000298775.1_ASM29877v1_cds_from_genomic.fna.gz
GCF_001890725.1	Aspergillus wentii DTO 134E9	5066	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/725/GCF_001890725.1_Aspwe1/GCF_001890725.1_Aspwe1_cds_from_genomic.fna.gz
GCF_001890105.1	Penicilliopsis zonata CBS 506.65	41063	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/105/GCF_001890105.1_Aspzo1/GCF_001890105.1_Aspzo1_cds_from_genomic.fna.gz
GCF_021365365.1	Ilyonectria robusta	1079257	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/365/365/GCF_021365365.1_Ilyrob1/GCF_021365365.1_Ilyrob1_cds_from_genomic.fna.gz
GCF_010093935.1	Zasmidium cellare ATCC 36951	395010	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/935/GCF_010093935.1_Zasce1/GCF_010093935.1_Zasce1_cds_from_genomic.fna.gz
GCF_001298625.1	Saccharomyces eubayanus	1080349	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/625/GCF_001298625.1_SEUB3.0/GCF_001298625.1_SEUB3.0_cds_from_genomic.fna.gz
GCF_000804445.1	Metarhizium album ARSEF 1941	92629	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/804/445/GCF_000804445.1_MAM_1.0_for_version_1_of_the_Metarhizium_album_genome/GCF_000804445.1_MAM 1.0 for version 1 of the Metarhizium album genome_cds_from_genomic.fna.gz
GCF_001636725.1	Cordyceps fumosorosea ARSEF 2679	114497	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/636/725/GCF_001636725.1_ISF_1.0/GCF_001636725.1_ISF 1.0_cds_from_genomic.fna.gz
GCF_000260195.1	Fusarium odoratissimum NRRL 54006	2502994	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/195/GCF_000260195.1_FO_II5_V1/GCF_000260195.1_FO_II5_V1_cds_from_genomic.fna.gz
GCF_004353045.1	Phialemoniopsis curvata	1093900	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/353/045/GCF_004353045.1_ASM435304v1/GCF_004353045.1_ASM435304v1_cds_from_genomic.fna.gz
GCF_012550715.1	Geosmithia morbida	1094350	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/550/715/GCF_012550715.1_ASM1255071v1/GCF_012550715.1_ASM1255071v1_cds_from_genomic.fna.gz
GCF_011947395.1	Colletotrichum karsti	1095194	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/947/395/GCF_011947395.1_ASM1194739v2/GCF_011947395.1_ASM1194739v2_cds_from_genomic.fna.gz
GCF_002865645.1	Hyaloscypha bicolor E	2482752	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/865/645/GCF_002865645.1_Melbi2/GCF_002865645.1_Melbi2_cds_from_genomic.fna.gz
GCF_000409485.1	Glarea lozoyensis ATCC 20868	101852	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/409/485/GCF_000409485.1_GLAREA/GCF_000409485.1_GLAREA_cds_from_genomic.fna.gz
GCF_000320785.1	Rhodotorula toruloides NP11	5286	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/785/GCF_000320785.1_RHOziaDV1.0/GCF_000320785.1_RHOziaDV1.0_cds_from_genomic.fna.gz
GCF_021365285.1	Talaromyces proteolyticus	1131652	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/365/285/GCF_021365285.1_Talpro1/GCF_021365285.1_Talpro1_cds_from_genomic.fna.gz
GCF_000315875.1	Candida orthopsilosis Co 90-125	273371	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/875/GCF_000315875.1_ASM31587v1/GCF_000315875.1_ASM31587v1_cds_from_genomic.fna.gz
GCF_002105095.1	Pseudomassariella vexata	1141098	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/095/GCF_002105095.1_Pseve2/GCF_002105095.1_Pseve2_cds_from_genomic.fna.gz
GCF_010094145.1	Didymella exigua CBS 183.55	100019	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/094/145/GCF_010094145.1_Didex1/GCF_010094145.1_Didex1_cds_from_genomic.fna.gz
GCF_000687475.1	Ustilaginoidea virens	1159556	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/475/GCF_000687475.1_ASM68747v2/GCF_000687475.1_ASM68747v2_cds_from_genomic.fna.gz
GCF_001890805.1	Aspergillus glaucus CBS 516.65	41413	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/805/GCF_001890805.1_Aspgl1/GCF_001890805.1_Aspgl1_cds_from_genomic.fna.gz
GCF_000281105.1	Coniosporium apollinis CBS 100218	61459	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/105/GCF_000281105.1_Coni_apol_CBS100218_V1/GCF_000281105.1_Coni_apol_CBS100218 _V1_cds_from_genomic.fna.gz
GCF_010015615.1	Cucurbitaria berberidis CBS 394.84	45142	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/615/GCF_010015615.1_Cucbe1/GCF_010015615.1_Cucbe1_cds_from_genomic.fna.gz
GCF_000315645.1	Penicillium digitatum Pd1	36651	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/645/GCF_000315645.1_PdigPd1_v1/GCF_000315645.1_PdigPd1_v1_cds_from_genomic.fna.gz
GCF_003444635.1	Morchella importuna	1174673	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/444/635/GCF_003444635.1_ASM344463v2/GCF_003444635.1_ASM344463v2_cds_from_genomic.fna.gz
GCF_020137385.1	Morchella sextelata	1174677	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/137/385/GCF_020137385.1_ASM2013738v1/GCF_020137385.1_ASM2013738v1_cds_from_genomic.fna.gz
GCF_010093885.1	Aplosporella prunicola CBS 121167	462254	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/885/GCF_010093885.1_Aplpr1/GCF_010093885.1_Aplpr1_cds_from_genomic.fna.gz
GCF_000280035.1	Encephalitozoon romaleae SJ-2008	571949	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/280/035/GCF_000280035.1_ASM28003v2/GCF_000280035.1_ASM28003v2_cds_from_genomic.fna.gz
GCF_000585585.1	Capronia coronata CBS 617.96	43229	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/585/GCF_000585585.1_Capr_coro_CBS_617_96_V1/GCF_000585585.1_Capr_coro_CBS_617_96_V1_cds_from_genomic.fna.gz
GCF_000585565.1	Capronia epimyces CBS 606.96	43228	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/565/GCF_000585565.1_Capr_epim_CBS_606_96_V1/GCF_000585565.1_Capr_epim_CBS_606_96_V1_cds_from_genomic.fna.gz
GCF_000585535.1	Cladophialophora psammophila CBS 110553	1182553	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/535/GCF_000585535.1_Clad_psam_CBS_110553_V1/GCF_000585535.1_Clad_psam_CBS_110553_V1_cds_from_genomic.fna.gz
GCF_000585515.1	Cladophialophora yegresii CBS 114405	470704	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/515/GCF_000585515.1_Clad_yegr_CBS_114405_V1/GCF_000585515.1_Clad_yegr_CBS_114405_V1_cds_from_genomic.fna.gz
GCF_000709125.1	Exophiala aquamarina CBS 119918	1033840	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/125/GCF_000709125.1_Exop_aqua_CBS_119918_V1/GCF_000709125.1_Exop_aqua_CBS_119918_V1_cds_from_genomic.fna.gz
GCF_000293215.1	Trichosporon asahii var. asahii CBS 2479	82508	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/293/215/GCF_000293215.1_Trichosporon_asahii_1/GCF_000293215.1_Trichosporon asahii 1_cds_from_genomic.fna.gz
GCF_013036055.1	Alternaria burnsii	1187904	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/036/055/GCF_013036055.1_ASM1303605v1/GCF_013036055.1_ASM1303605v1_cds_from_genomic.fna.gz
GCF_020736505.1	Alternaria rosae	1187941	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/736/505/GCF_020736505.1_Altro1/GCF_020736505.1_Altro1_cds_from_genomic.fna.gz
GCF_001896365.1	Talaromyces amestolkiae	1196081	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/896/365/GCF_001896365.1_ASM189636v1/GCF_001896365.1_ASM189636v1_cds_from_genomic.fna.gz
GCF_001831195.1	Colletotrichum orchidophilum	1209926	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/831/195/GCF_001831195.1_CORC01/GCF_001831195.1_CORC01_cds_from_genomic.fna.gz
GCF_011075155.1	Colletotrichum scovillei	1209932	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/075/155/GCF_011075155.1_ASM1107515v1/GCF_011075155.1_ASM1107515v1_cds_from_genomic.fna.gz
GCF_013390185.1	Colletotrichum aenigma	1215731	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/390/185/GCF_013390185.1_ASM1339018v1/GCF_013390185.1_ASM1339018v1_cds_from_genomic.fna.gz
GCF_003426965.1	Aspergillus tanneri	1220188	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/965/GCF_003426965.1_ASM342696v1/GCF_003426965.1_ASM342696v1_cds_from_genomic.fna.gz
GCF_016861865.1	Aspergillus puulaauensis	1220207	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/865/GCF_016861865.1_ApuulaauensisMK2_assembly01/GCF_016861865.1_ApuulaauensisMK2_assembly01_cds_from_genomic.fna.gz
GCF_000365145.1	Cyphellophora europaea CBS 101466	293227	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/145/GCF_000365145.1_Phia_euro_CBS_101466_V1/GCF_000365145.1_Phia_euro_CBS_101466_V1_cds_from_genomic.fna.gz
GCF_900067095.1	Fusarium proliferatum ET1	948311	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/067/095/GCF_900067095.1_F._proliferatum_ET1_version_1/GCF_900067095.1_F. proliferatum ET1 version 1_cds_from_genomic.fna.gz
GCF_000516985.1	Pestalotiopsis fici W106-1	393283	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/516/985/GCF_000516985.1_PFICI/GCF_000516985.1_PFICI_cds_from_genomic.fna.gz
GCF_000349305.1	Malassezia sympodialis ATCC 42132	76777	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/305/GCF_000349305.1_ASM34930v2/GCF_000349305.1_ASM34930v2_cds_from_genomic.fna.gz
GCF_002926085.2	[Candida] duobushaemulonis	1231522	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/926/085/GCF_002926085.2_CanDuoHae_v1.0/GCF_002926085.2_CanDuoHae_v1.0_cds_from_genomic.fna.gz
GCF_000938715.1	Lachancea lanzarotensis	1245769	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/938/715/GCF_000938715.1_LALA0/GCF_000938715.1_LALA0_cds_from_genomic.fna.gz
GCF_000464535.1	Endocarpon pusillum Z07020	364733	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/464/535/GCF_000464535.1_EPUS/GCF_000464535.1_EPUS_cds_from_genomic.fna.gz
GCF_000814965.1	Metarhizium brunneum ARSEF 3297	500148	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/965/GCF_000814965.1_MBR_1.0/GCF_000814965.1_MBR_1.0_cds_from_genomic.fna.gz
GCF_000417875.1	Pseudozyma flocculosa PF-1	84751	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/417/875/GCF_000417875.1_Pflocc_1.0/GCF_000417875.1_Pflocc_1.0_cds_from_genomic.fna.gz
GCF_000365165.1	Cladophialophora carrionii CBS 160.54	86049	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/165/GCF_000365165.1_Clad_carr_CBS_160_54_V1/GCF_000365165.1_Clad_carr_CBS_160_54_V1_cds_from_genomic.fna.gz
GCF_900079805.1	Fusarium fujikuroi IMI 58289	5127	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/079/805/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2_cds_from_genomic.fna.gz
GCF_003144205.1	Meira miltonrushii	1280837	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/205/GCF_003144205.1_Meimi1/GCF_003144205.1_Meimi1_cds_from_genomic.fna.gz
GCF_000392275.1	Phaeoacremonium minimum UCRPA7	223192	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/392/275/GCF_000392275.1_UCRPA7V03/GCF_000392275.1_UCRPA7V03_cds_from_genomic.fna.gz
GCF_001720155.1	Cryptococcus wingfieldii CBS 7118	5619	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/720/155/GCF_001720155.1_Tsuc_wing_CBS7118_V1/GCF_001720155.1_Tsuc_wing_CBS7118_V1_cds_from_genomic.fna.gz
GCF_001720205.1	Cryptococcus amylolentus CBS 6039	104669	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/720/205/GCF_001720205.1_Cryp_amyl_CBS6039_V3/GCF_001720205.1_Cryp_amyl_CBS6039_V3_cds_from_genomic.fna.gz
GCF_000512605.1	Kwoniella pini CBS 10737	453459	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/605/GCF_000512605.1_Cryp_pinu_CBS10737_V1/GCF_000512605.1_Cryp_pinu_CBS10737_V1_cds_from_genomic.fna.gz
GCF_000512585.1	Kwoniella bestiolae CBS 10118	324769	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/585/GCF_000512585.1_Cryp_best_CBS10118_V1/GCF_000512585.1_Cryp_best_CBS10118_V1_cds_from_genomic.fna.gz
GCF_000512565.1	Kwoniella dejecticola CBS 10117	324770	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/565/GCF_000512565.1_Cryp_deje_CBS10117_V1/GCF_000512565.1_Cryp_deje_CBS10117_V1_cds_from_genomic.fna.gz
GCF_000507465.1	Kwoniella mangroviensis CBS 8507	463800	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/465/GCF_000507465.1_Kwon_mang_CBS8507_V2/GCF_000507465.1_Kwon_mang_CBS8507_V2_cds_from_genomic.fna.gz
